   X,    Y,    Latitude,   Longitude, UGRD_201907130000
  22,   11,   49.929373,  -98.469979,        1.280
  23,   11,   49.931840,  -98.316896,        1.390
  24,   11,   49.934196,  -98.163803,        1.540
  25,   11,   49.936440,  -98.010703,        1.750
  26,   11,   49.938573,  -97.857595,        1.980
  27,   11,   49.940595,  -97.704480,        2.140
  28,   11,   49.942505,  -97.551358,        2.100
  29,   11,   49.944304,  -97.398229,        1.910
  30,   11,   49.945992,  -97.245095,        1.590
  31,   11,   49.947568,  -97.091954,        1.210
  32,   11,   49.949033,  -96.938808,        0.990
  33,   11,   49.950387,  -96.785657,        0.970
  34,   11,   49.951630,  -96.632502,        1.120
  35,   11,   49.952761,  -96.479343,        1.400
  36,   11,   49.953780,  -96.326179,        1.670
  37,   11,   49.954689,  -96.173013,        1.880
  38,   11,   49.955486,  -96.019843,        2.060
  39,   11,   49.956171,  -95.866671,        2.230
  40,   11,   49.956746,  -95.713496,        2.350
  41,   11,   49.957209,  -95.560320,        2.430
  42,   11,   49.957560,  -95.407142,        2.430
  43,   11,   49.957800,  -95.253964,        2.380
  44,   11,   49.957929,  -95.100784,        2.320
   1,   12,   49.950332, -101.689641,        0.110
   2,   12,   49.955138, -101.536652,        0.060
   3,   12,   49.959832, -101.383647,        0.060
   4,   12,   49.964415, -101.230626,        0.120
   5,   12,   49.968886, -101.077589,        0.240
   6,   12,   49.973246, -100.924536,        0.410
   7,   12,   49.977495, -100.771468,        0.620
   8,   12,   49.981633, -100.618386,        0.850
   9,   12,   49.985659, -100.465289,        1.080
  10,   12,   49.989574, -100.312178,        1.290
  11,   12,   49.993378, -100.159054,        1.460
  12,   12,   49.997070, -100.005916,        1.580
  13,   12,   50.000651,  -99.852766,        1.630
  14,   12,   50.004121,  -99.699603,        1.650
  15,   12,   50.007479,  -99.546429,        1.630
  16,   12,   50.010726,  -99.393242,        1.550
  17,   12,   50.013861,  -99.240045,        1.410
  18,   12,   50.016886,  -99.086837,        1.230
  19,   12,   50.019799,  -98.933618,        1.090
  20,   12,   50.022600,  -98.780389,        0.990
  21,   12,   50.025291,  -98.627150,        0.920
  22,   12,   50.027870,  -98.473903,        0.980
  23,   12,   50.030337,  -98.320646,        1.150
  24,   12,   50.032693,  -98.167381,        1.390
  25,   12,   50.034938,  -98.014108,        1.700
  26,   12,   50.037072,  -97.860827,        2.050
  27,   12,   50.039094,  -97.707538,        2.230
  28,   12,   50.041005,  -97.554243,        2.200
  29,   12,   50.042804,  -97.400941,        1.970
  30,   12,   50.044492,  -97.247634,        1.580
  31,   12,   50.046069,  -97.094320,        1.140
  32,   12,   50.047534,  -96.941001,        0.910
  33,   12,   50.048888,  -96.787677,        0.900
  34,   12,   50.050131,  -96.634349,        1.100
  35,   12,   50.051262,  -96.481016,        1.460
  36,   12,   50.052282,  -96.327679,        1.760
  37,   12,   50.053191,  -96.174340,        1.990
  38,   12,   50.053988,  -96.020997,        2.170
  39,   12,   50.054674,  -95.867651,        2.330
  40,   12,   50.055248,  -95.714303,        2.440
  41,   12,   50.055711,  -95.560954,        2.490
  42,   12,   50.056063,  -95.407603,        2.490
  43,   12,   50.056303,  -95.254251,        2.440
  44,   12,   50.056432,  -95.100898,        2.400
   1,   13,   50.048722, -101.697204,        0.160
   2,   13,   50.053529, -101.544043,        0.130
   3,   13,   50.058224, -101.390865,        0.160
   4,   13,   50.062807, -101.237672,        0.280
   5,   13,   50.067280, -101.084462,        0.470
   6,   13,   50.071641, -100.931237,        0.720
   7,   13,   50.075891, -100.777996,        0.980
   8,   13,   50.080029, -100.624741,        1.230
   9,   13,   50.084056, -100.471471,        1.480
  10,   13,   50.087972, -100.318188,        1.690
  11,   13,   50.091777, -100.164890,        1.850
  12,   13,   50.095470, -100.011580,        1.940
  13,   13,   50.099051,  -99.858257,        1.930
  14,   13,   50.102522,  -99.704921,        1.860
  15,   13,   50.105881,  -99.551573,        1.740
  16,   13,   50.109128,  -99.398214,        1.580
  17,   13,   50.112265,  -99.244843,        1.380
  18,   13,   50.115290,  -99.091462,        1.200
  19,   13,   50.118203,  -98.938070,        1.020
  20,   13,   50.121005,  -98.784668,        0.790
  21,   13,   50.123696,  -98.631256,        0.490
  22,   13,   50.126276,  -98.477835,        0.420
  23,   13,   50.128744,  -98.324405,        0.580
  24,   13,   50.131101,  -98.170966,        0.960
  25,   13,   50.133346,  -98.017520,        1.530
  26,   13,   50.135480,  -97.864065,        2.100
  27,   13,   50.137502,  -97.710604,        2.370
  28,   13,   50.139414,  -97.557135,        2.360
  29,   13,   50.141214,  -97.403660,        2.100
  30,   13,   50.142902,  -97.250178,        1.620
  31,   13,   50.144479,  -97.096691,        1.120
  32,   13,   50.145945,  -96.943199,        0.850
  33,   13,   50.147299,  -96.789701,        0.850
  34,   13,   50.148542,  -96.636199,        1.110
  35,   13,   50.149673,  -96.482693,        1.540
  36,   13,   50.150694,  -96.329183,        1.890
  37,   13,   50.151602,  -96.175669,        2.140
  38,   13,   50.152400,  -96.022153,        2.310
  39,   13,   50.153086,  -95.868634,        2.460
  40,   13,   50.153660,  -95.715112,        2.540
  41,   13,   50.154123,  -95.561589,        2.580
  42,   13,   50.154475,  -95.408065,        2.560
  43,   13,   50.154715,  -95.254539,        2.510
  44,   13,   50.154844,  -95.101013,        2.490
   1,   14,   50.147021, -101.704784,        0.210
   2,   14,   50.151829, -101.551450,        0.190
   3,   14,   50.156525, -101.398100,        0.270
   4,   14,   50.161110, -101.244733,        0.460
   5,   14,   50.165583, -101.091351,        0.720
   6,   14,   50.169945, -100.937952,        1.020
   7,   14,   50.174196, -100.784539,        1.310
   8,   14,   50.178335, -100.631110,        1.590
   9,   14,   50.182363, -100.477668,        1.850
  10,   14,   50.186279, -100.324211,        2.080
  11,   14,   50.190085, -100.170740,        2.260
  12,   14,   50.193779, -100.017257,        2.320
  13,   14,   50.197361,  -99.863760,        2.250
  14,   14,   50.200832,  -99.710251,        2.080
  15,   14,   50.204192,  -99.556730,        1.830
  16,   14,   50.207440,  -99.403197,        1.550
  17,   14,   50.210577,  -99.249653,        1.340
  18,   14,   50.213603,  -99.096097,        1.190
  19,   14,   50.216517,  -98.942532,        1.010
  20,   14,   50.219320,  -98.788956,        0.680
  21,   14,   50.222011,  -98.635371,        0.150
  22,   14,   50.224591,  -98.481776,       -0.120
  23,   14,   50.227060,  -98.328172,        0.000
  24,   14,   50.229417,  -98.174560,        0.520
  25,   14,   50.231663,  -98.020940,        1.430
  26,   14,   50.233797,  -97.867311,        2.190
  27,   14,   50.235820,  -97.713676,        2.560
  28,   14,   50.237732,  -97.560033,        2.570
  29,   14,   50.239532,  -97.406384,        2.280
  30,   14,   50.241221,  -97.252729,        1.710
  31,   14,   50.242798,  -97.099068,        1.120
  32,   14,   50.244264,  -96.945401,        0.790
  33,   14,   50.245619,  -96.791730,        0.800
  34,   14,   50.246862,  -96.638054,        1.200
  35,   14,   50.247994,  -96.484374,        1.670
  36,   14,   50.249014,  -96.330690,        2.030
  37,   14,   50.249923,  -96.177002,        2.270
  38,   14,   50.250720,  -96.023312,        2.440
  39,   14,   50.251406,  -95.869618,        2.570
  40,   14,   50.251981,  -95.715923,        2.660
  41,   14,   50.252444,  -95.562226,        2.680
  42,   14,   50.252796,  -95.408527,        2.650
  43,   14,   50.253037,  -95.254827,        2.590
  44,   14,   50.253166,  -95.101127,        2.570
   1,   15,   50.245229, -101.712381,        0.210
   2,   15,   50.250038, -101.558875,        0.230
   3,   15,   50.254735, -101.405351,        0.390
   4,   15,   50.259321, -101.251811,        0.650
   5,   15,   50.263795, -101.098255,        0.960
   6,   15,   50.268158, -100.944683,        1.290
   7,   15,   50.272409, -100.791096,        1.600
   8,   15,   50.276550, -100.637494,        1.880
   9,   15,   50.280578, -100.483878,        2.150
  10,   15,   50.284496, -100.330247,        2.400
  11,   15,   50.288302, -100.176603,        2.610
  12,   15,   50.291996, -100.022946,        2.680
  13,   15,   50.295580,  -99.869275,        2.560
  14,   15,   50.299051,  -99.715593,        2.280
  15,   15,   50.302412,  -99.561898,        1.870
  16,   15,   50.305661,  -99.408191,        1.440
  17,   15,   50.308798,  -99.254473,        1.210
  18,   15,   50.311825,  -99.100744,        1.100
  19,   15,   50.314739,  -98.947004,        0.970
  20,   15,   50.317543,  -98.793254,        0.610
  21,   15,   50.320235,  -98.639495,       -0.080
  22,   15,   50.322815,  -98.485726,       -0.450
  23,   15,   50.325284,  -98.331948,       -0.290
  24,   15,   50.327642,  -98.178162,        0.430
  25,   15,   50.329888,  -98.024367,        1.540
  26,   15,   50.332023,  -97.870565,        2.350
  27,   15,   50.334047,  -97.716755,        2.750
  28,   15,   50.335958,  -97.562938,        2.780
  29,   15,   50.337759,  -97.409115,        2.500
  30,   15,   50.339448,  -97.255285,        1.870
  31,   15,   50.341026,  -97.101450,        1.190
  32,   15,   50.342492,  -96.947609,        0.740
  33,   15,   50.343847,  -96.793763,        0.740
  34,   15,   50.345090,  -96.639913,        1.230
  35,   15,   50.346222,  -96.486058,        1.730
  36,   15,   50.347243,  -96.332200,        2.100
  37,   15,   50.348152,  -96.178338,        2.330
  38,   15,   50.348950,  -96.024473,        2.500
  39,   15,   50.349636,  -95.870605,        2.640
  40,   15,   50.350211,  -95.716736,        2.720
  41,   15,   50.350674,  -95.562864,        2.750
  42,   15,   50.351026,  -95.408991,        2.730
  43,   15,   50.351266,  -95.255117,        2.680
  44,   15,   50.351396,  -95.101242,        2.650
   1,   16,   50.343346, -101.719996,        0.180
   2,   16,   50.348156, -101.566316,        0.270
   3,   16,   50.352854, -101.412619,        0.520
   4,   16,   50.357440, -101.258905,        0.840
   5,   16,   50.361916, -101.105175,        1.200
   6,   16,   50.366279, -100.951429,        1.540
   7,   16,   50.370532, -100.797669,        1.840
   8,   16,   50.374673, -100.643893,        2.110
   9,   16,   50.378702, -100.490102,        2.380
  10,   16,   50.382621, -100.336298,        2.640
  11,   16,   50.386427, -100.182480,        2.890
  12,   16,   50.390123, -100.028648,        2.960
  13,   16,   50.393707,  -99.874804,        2.790
  14,   16,   50.397179,  -99.720947,        2.360
  15,   16,   50.400540,  -99.567077,        1.730
  16,   16,   50.403790,  -99.413196,        1.180
  17,   16,   50.406928,  -99.259304,        0.930
  18,   16,   50.409955,  -99.105400,        0.840
  19,   16,   50.412870,  -98.951486,        0.710
  20,   16,   50.415674,  -98.797562,        0.220
  21,   16,   50.418367,  -98.643628,       -0.440
  22,   16,   50.420948,  -98.489685,       -0.690
  23,   16,   50.423417,  -98.335733,       -0.340
  24,   16,   50.425776,  -98.181772,        0.640
  25,   16,   50.428022,  -98.027803,        1.770
  26,   16,   50.430158,  -97.873826,        2.530
  27,   16,   50.432181,  -97.719841,        2.920
  28,   16,   50.434094,  -97.565850,        2.970
  29,   16,   50.435895,  -97.411852,        2.660
  30,   16,   50.437584,  -97.257848,        1.990
  31,   16,   50.439162,  -97.103837,        1.210
  32,   16,   50.440629,  -96.949822,        0.630
  33,   16,   50.441984,  -96.795801,        0.620
  34,   16,   50.443227,  -96.641776,        1.150
  35,   16,   50.444360,  -96.487747,        1.660
  36,   16,   50.445380,  -96.333714,        2.060
  37,   16,   50.446290,  -96.179677,        2.340
  38,   16,   50.447088,  -96.025637,        2.550
  39,   16,   50.447774,  -95.871595,        2.700
  40,   16,   50.448349,  -95.717550,        2.780
  41,   16,   50.448812,  -95.563504,        2.800
  42,   16,   50.449164,  -95.409456,        2.780
  43,   16,   50.449405,  -95.255407,        2.750
  44,   16,   50.449534,  -95.101357,        2.710
   1,   17,   50.441372, -101.727628,        0.190
   2,   17,   50.446182, -101.573774,        0.370
   3,   17,   50.450881, -101.419903,        0.670
   4,   17,   50.455468, -101.266015,        1.040
   5,   17,   50.459945, -101.112111,        1.410
   6,   17,   50.464309, -100.958191,        1.760
   7,   17,   50.468562, -100.804256,        2.040
   8,   17,   50.472704, -100.650306,        2.280
   9,   17,   50.476735, -100.496341,        2.510
  10,   17,   50.480654, -100.342362,        2.750
  11,   17,   50.484461, -100.188369,        2.990
  12,   17,   50.488157, -100.034363,        3.060
  13,   17,   50.491742,  -99.880344,        2.810
  14,   17,   50.495215,  -99.726313,        2.210
  15,   17,   50.498577,  -99.572269,        1.350
  16,   17,   50.501827,  -99.418213,        0.760
  17,   17,   50.504966,  -99.264146,        0.530
  18,   17,   50.507993,  -99.110068,        0.480
  19,   17,   50.510909,  -98.955979,        0.350
  20,   17,   50.513714,  -98.801880,       -0.290
  21,   17,   50.516407,  -98.647771,       -0.890
  22,   17,   50.518989,  -98.493653,       -0.940
  23,   17,   50.521459,  -98.339526,       -0.300
  24,   17,   50.523817,  -98.185390,        0.940
  25,   17,   50.526064,  -98.031246,        2.020
  26,   17,   50.528200,  -97.877094,        2.730
  27,   17,   50.530224,  -97.722934,        3.090
  28,   17,   50.532137,  -97.568768,        3.130
  29,   17,   50.533938,  -97.414595,        2.740
  30,   17,   50.535628,  -97.260416,        1.970
  31,   17,   50.537207,  -97.106230,        1.100
  32,   17,   50.538673,  -96.952040,        0.410
  33,   17,   50.540029,  -96.797844,        0.470
  34,   17,   50.541273,  -96.643644,        0.970
  35,   17,   50.542405,  -96.489439,        1.540
  36,   17,   50.543426,  -96.335231,        2.060
  37,   17,   50.544336,  -96.181019,        2.430
  38,   17,   50.545133,  -96.026804,        2.680
  39,   17,   50.545820,  -95.872586,        2.820
  40,   17,   50.546395,  -95.718366,        2.870
  41,   17,   50.546859,  -95.564145,        2.870
  42,   17,   50.547211,  -95.409921,        2.830
  43,   17,   50.547451,  -95.255697,        2.800
  44,   17,   50.547580,  -95.101472,        2.760
   1,   18,   50.539305, -101.735277,        0.250
   2,   18,   50.544116, -101.581249,        0.500
   3,   18,   50.548816, -101.427203,        0.840
   4,   18,   50.553405, -101.273141,        1.220
   5,   18,   50.557882, -101.119062,        1.610
   6,   18,   50.562247, -100.964968,        1.950
   7,   18,   50.566501, -100.810858,        2.200
   8,   18,   50.570644, -100.656733,        2.380
   9,   18,   50.574675, -100.502594,        2.530
  10,   18,   50.578595, -100.348440,        2.700
  11,   18,   50.582403, -100.194273,        2.880
  12,   18,   50.586100, -100.040092,        2.880
  13,   18,   50.589685,  -99.885898,        2.560
  14,   18,   50.593159,  -99.731691,        1.800
  15,   18,   50.596522,  -99.577472,        0.840
  16,   18,   50.599772,  -99.423241,        0.300
  17,   18,   50.602912,  -99.268999,        0.110
  18,   18,   50.605940,  -99.114746,        0.050
  19,   18,   50.608856,  -98.960482,       -0.220
  20,   18,   50.611662,  -98.806208,       -0.840
  21,   18,   50.614355,  -98.651924,       -1.180
  22,   18,   50.616937,  -98.497630,       -0.960
  23,   18,   50.619408,  -98.343328,       -0.010
  24,   18,   50.621767,  -98.189016,        1.290
  25,   18,   50.624014,  -98.034697,        2.290
  26,   18,   50.626151,  -97.880369,        2.940
  27,   18,   50.628175,  -97.726035,        3.240
  28,   18,   50.630088,  -97.571693,        3.220
  29,   18,   50.631890,  -97.417344,        2.770
  30,   18,   50.633580,  -97.262989,        1.950
  31,   18,   50.635159,  -97.108629,        1.000
  32,   18,   50.636626,  -96.954263,        0.280
  33,   18,   50.637982,  -96.799891,        0.350
  34,   18,   50.639226,  -96.645515,        0.800
  35,   18,   50.640358,  -96.491135,        1.440
  36,   18,   50.641379,  -96.336751,        2.130
  37,   18,   50.642289,  -96.182364,        2.570
  38,   18,   50.643087,  -96.027973,        2.830
  39,   18,   50.643774,  -95.873580,        2.950
  40,   18,   50.644349,  -95.719184,        2.960
  41,   18,   50.644813,  -95.564787,        2.930
  42,   18,   50.645165,  -95.410388,        2.890
  43,   18,   50.645405,  -95.255988,        2.840
  44,   18,   50.645535,  -95.101588,        2.800
   1,   19,   50.637146, -101.742944,        0.370
   2,   19,   50.641958, -101.588741,        0.670
   3,   19,   50.646659, -101.434520,        1.040
   4,   19,   50.651248, -101.280283,        1.440
   5,   19,   50.655726, -101.126029,        1.820
   6,   19,   50.660093, -100.971760,        2.120
   7,   19,   50.664348, -100.817475,        2.300
   8,   19,   50.668491, -100.663175,        2.400
   9,   19,   50.672523, -100.508861,        2.450
  10,   19,   50.676444, -100.354532,        2.550
  11,   19,   50.680253, -100.200189,        2.630
  12,   19,   50.683950, -100.045833,        2.520
  13,   19,   50.687536,  -99.891464,        2.090
  14,   19,   50.691011,  -99.737081,        1.250
  15,   19,   50.694374,  -99.582687,        0.400
  16,   19,   50.697625,  -99.428281,       -0.040
  17,   19,   50.700765,  -99.273863,       -0.210
  18,   19,   50.703794,  -99.119434,       -0.350
  19,   19,   50.706711,  -98.964995,       -0.840
  20,   19,   50.709517,  -98.810545,       -1.280
  21,   19,   50.712211,  -98.656085,       -1.240
  22,   19,   50.714793,  -98.501616,       -0.590
  23,   19,   50.717264,  -98.347138,        0.610
  24,   19,   50.719624,  -98.192651,        1.750
  25,   19,   50.721872,  -98.038156,        2.600
  26,   19,   50.724009,  -97.883653,        3.120
  27,   19,   50.726034,  -97.729142,        3.350
  28,   19,   50.727947,  -97.574624,        3.250
  29,   19,   50.729749,  -97.420100,        2.820
  30,   19,   50.731439,  -97.265569,        2.090
  31,   19,   50.733018,  -97.111032,        1.170
  32,   19,   50.734486,  -96.956490,        0.490
  33,   19,   50.735842,  -96.801943,        0.400
  34,   19,   50.737086,  -96.647391,        0.760
  35,   19,   50.738219,  -96.492835,        1.420
  36,   19,   50.739240,  -96.338275,        2.180
  37,   19,   50.740150,  -96.183712,        2.640
  38,   19,   50.740948,  -96.029145,        2.920
  39,   19,   50.741635,  -95.874576,        3.040
  40,   19,   50.742210,  -95.720004,        3.030
  41,   19,   50.742674,  -95.565431,        2.980
  42,   19,   50.743026,  -95.410856,        2.930
  43,   19,   50.743267,  -95.256280,        2.890
  44,   19,   50.743396,  -95.101704,        2.850
   1,   20,   50.734895, -101.750628,        0.500
   2,   20,   50.739708, -101.596250,        0.860
   3,   20,   50.744409, -101.441854,        1.260
   4,   20,   50.749000, -101.287441,        1.680
   5,   20,   50.753478, -101.133013,        2.020
   6,   20,   50.757846, -100.978568,        2.230
   7,   20,   50.762101, -100.824108,        2.310
   8,   20,   50.766246, -100.669632,        2.330
   9,   20,   50.770278, -100.515142,        2.330
  10,   20,   50.774200, -100.360638,        2.380
  11,   20,   50.778009, -100.206119,        2.350
  12,   20,   50.781708, -100.051587,        2.100
  13,   20,   50.785294,  -99.897042,        1.560
  14,   20,   50.788770,  -99.742484,        0.730
  15,   20,   50.792133,  -99.587914,        0.090
  16,   20,   50.795386,  -99.433332,       -0.190
  17,   20,   50.798526,  -99.278738,       -0.310
  18,   20,   50.801555,  -99.124134,       -0.520
  19,   20,   50.804473,  -98.969518,       -1.030
  20,   20,   50.807279,  -98.814892,       -1.190
  21,   20,   50.809974,  -98.660257,       -0.830
  22,   20,   50.812557,  -98.505611,        0.070
  23,   20,   50.815028,  -98.350957,        1.240
  24,   20,   50.817388,  -98.196294,        2.180
  25,   20,   50.819637,  -98.041623,        2.850
  26,   20,   50.821774,  -97.886943,        3.240
  27,   20,   50.823799,  -97.732256,        3.360
  28,   20,   50.825713,  -97.577562,        3.220
  29,   20,   50.827515,  -97.422862,        2.800
  30,   20,   50.829206,  -97.268155,        2.100
  31,   20,   50.830785,  -97.113442,        1.180
  32,   20,   50.832253,  -96.958723,        0.610
  33,   20,   50.833609,  -96.804000,        0.490
  34,   20,   50.834854,  -96.649272,        0.800
  35,   20,   50.835987,  -96.494539,        1.470
  36,   20,   50.837008,  -96.339803,        2.220
  37,   20,   50.837918,  -96.185063,        2.700
  38,   20,   50.838717,  -96.030320,        2.980
  39,   20,   50.839404,  -95.875574,        3.090
  40,   20,   50.839979,  -95.720826,        3.080
  41,   20,   50.840443,  -95.566076,        3.030
  42,   20,   50.840795,  -95.411325,        2.980
  43,   20,   50.841036,  -95.256573,        2.930
  44,   20,   50.841165,  -95.101820,        2.880
   1,   21,   50.832550, -101.758330,        0.640
   2,   21,   50.837364, -101.603776,        1.040
   3,   21,   50.842067, -101.449204,        1.490
   4,   21,   50.846658, -101.294616,        1.920
   5,   21,   50.851138, -101.140012,        2.210
   6,   21,   50.855506, -100.985391,        2.310
   7,   21,   50.859762, -100.830755,        2.310
   8,   21,   50.863907, -100.676104,        2.290
   9,   21,   50.867941, -100.521438,        2.300
  10,   21,   50.871863, -100.366757,        2.290
  11,   21,   50.875673, -100.212063,        2.120
  12,   21,   50.879372, -100.057355,        1.710
  13,   21,   50.882960,  -99.902633,        1.050
  14,   21,   50.886436,  -99.747899,        0.360
  15,   21,   50.889800,  -99.593153,       -0.040
  16,   21,   50.893053,  -99.438395,       -0.180
  17,   21,   50.896194,  -99.283625,       -0.200
  18,   21,   50.899224,  -99.128844,       -0.410
  19,   21,   50.902142,  -98.974052,       -0.690
  20,   21,   50.904949,  -98.819250,       -0.620
  21,   21,   50.907644,  -98.664438,       -0.110
  22,   21,   50.910227,  -98.509616,        0.790
  23,   21,   50.912699,  -98.354785,        1.740
  24,   21,   50.915060,  -98.199945,        2.500
  25,   21,   50.917309,  -98.045097,        3.030
  26,   21,   50.919446,  -97.890241,        3.300
  27,   21,   50.921472,  -97.735378,        3.320
  28,   21,   50.923386,  -97.580507,        3.130
  29,   21,   50.925189,  -97.425630,        2.650
  30,   21,   50.926880,  -97.270746,        1.840
  31,   21,   50.928459,  -97.115857,        0.860
  32,   21,   50.929927,  -96.960961,        0.400
  33,   21,   50.931284,  -96.806061,        0.400
  34,   21,   50.932528,  -96.651156,        0.810
  35,   21,   50.933662,  -96.496247,        1.550
  36,   21,   50.934683,  -96.341334,        2.290
  37,   21,   50.935594,  -96.186417,        2.780
  38,   21,   50.936392,  -96.031497,        3.040
  39,   21,   50.937079,  -95.876575,        3.130
  40,   21,   50.937655,  -95.721650,        3.110
  41,   21,   50.938119,  -95.566723,        3.070
  42,   21,   50.938471,  -95.411795,        3.020
  43,   21,   50.938712,  -95.256866,        2.970
